"Plot Title: EHP-04"
"#","Date Time, GMT-03:00","Chuva, mm (LGR S/N: 10440736, SEN S/N: 10440736, LBL: Chuva)","Soma Acum.: Chuva, mm (LGR S/N: 10440736)"
13128,01/31/20 10:35:00 AM,,0.2
13129,01/31/20 10:36:30 AM,106.0,
13130,01/31/20 10:40:00 AM,,0.0
13131,01/31/20 10:45:00 AM,,0.0
13132,01/31/20 10:50:00 AM,,0.0
13133,01/31/20 10:55:00 AM,,0.0
13134,01/31/20 11:00:00 AM,,0.0
13135,01/31/20 11:05:00 AM,,0.2
13136,01/31/20 11:08:49 AM,106.2,
13137,01/31/20 11:10:00 AM,,0.4
13138,01/31/20 11:11:28 AM,106.4,
13139,01/31/20 11:13:50 AM,106.6,
13140,01/31/20 11:15:00 AM,,0.4
13141,01/31/20 11:16:27 AM,106.8,
13142,01/31/20 11:18:48 AM,107.0,
13143,01/31/20 11:20:00 AM,,0.2
13144,01/31/20 11:23:09 AM,107.2,
13145,01/31/20 11:25:00 AM,,0.6
13146,01/31/20 11:25:09 AM,107.4,
13147,01/31/20 11:26:51 AM,107.6,
13148,01/31/20 11:29:15 AM,107.8,
13149,01/31/20 11:30:00 AM,,0.2
13150,01/31/20 11:32:47 AM,108.0,
13151,01/31/20 11:35:00 AM,,0.2
13152,01/31/20 11:36:26 AM,108.2,
13153,01/31/20 11:40:00 AM,,0.4
13154,01/31/20 11:40:17 AM,108.4,
13155,01/31/20 11:43:24 AM,108.6,
13156,01/31/20 11:45:00 AM,,0.2
13157,01/31/20 11:46:44 AM,108.8,
13158,01/31/20 11:50:00 AM,,0.2
13159,01/31/20 11:53:04 AM,109.0,
13160,01/31/20 11:55:00 AM,,0.0
13161,01/31/20 12:00:00 PM,,0.0
13162,01/31/20 12:05:00 PM,,0.2
13163,01/31/20 12:07:02 PM,109.2,
13164,01/31/20 12:10:00 PM,,0.0
13165,01/31/20 12:15:00 PM,,0.2
13166,01/31/20 12:16:28 PM,109.4,
13167,01/31/20 12:20:00 PM,,0.0
13168,01/31/20 12:25:00 PM,,0.2
13169,01/31/20 12:27:37 PM,109.6,
13170,01/31/20 12:30:00 PM,,0.2
13171,01/31/20 12:33:43 PM,109.8,
13172,01/31/20 12:35:00 PM,,1.0
13173,01/31/20 12:35:15 PM,110.0,
13174,01/31/20 12:36:36 PM,110.2,
13175,01/31/20 12:37:43 PM,110.4,
13176,01/31/20 12:38:39 PM,110.6,
13177,01/31/20 12:39:14 PM,110.8,
13178,01/31/20 12:40:00 PM,,0.4
13179,01/31/20 12:40:08 PM,111.0,
13180,01/31/20 12:41:12 PM,111.2,
13181,01/31/20 12:45:00 PM,,0.4
13182,01/31/20 12:45:02 PM,111.4,
13183,01/31/20 12:49:18 PM,111.6,
13184,01/31/20 12:50:00 PM,,0.0
13185,01/31/20 12:55:00 PM,,0.0
13186,01/31/20 01:00:00 PM,,0.4
13187,01/31/20 01:00:11 PM,111.8,
13188,01/31/20 01:04:59 PM,112.0,
13189,01/31/20 01:05:00 PM,,0.0
13190,01/31/20 01:10:00 PM,,0.2
13191,01/31/20 01:14:41 PM,112.2,
13192,01/31/20 01:15:00 PM,,0.0
13193,01/31/20 01:20:00 PM,,0.0
13194,01/31/20 01:25:00 PM,,0.0
13195,01/31/20 01:30:00 PM,,0.0
13196,01/31/20 01:35:00 PM,,0.0
13197,01/31/20 01:40:00 PM,,0.0
13198,01/31/20 01:45:00 PM,,0.2
13199,01/31/20 01:48:31 PM,112.4,
13200,01/31/20 01:50:00 PM,,0.0
13201,01/31/20 01:55:00 PM,,0.0
13202,01/31/20 02:00:00 PM,,0.0
13203,01/31/20 02:05:00 PM,,0.0
13204,01/31/20 02:10:00 PM,,0.0
13205,01/31/20 02:15:00 PM,,0.0
13206,01/31/20 02:20:00 PM,,0.0
13207,01/31/20 02:25:00 PM,,0.0
13208,01/31/20 02:30:00 PM,,0.2
13209,01/31/20 02:30:01 PM,112.6,
13210,01/31/20 02:35:00 PM,,0.0
13211,01/31/20 02:40:00 PM,,0.0
13212,01/31/20 02:45:00 PM,,0.0
13213,01/31/20 02:50:00 PM,,0.0
13214,01/31/20 02:55:00 PM,,0.0
13215,01/31/20 03:00:00 PM,,0.0
13216,01/31/20 03:05:00 PM,,0.0
13217,01/31/20 03:10:00 PM,,0.0
13218,01/31/20 03:15:00 PM,,0.0
13219,01/31/20 03:20:00 PM,,0.0
13220,01/31/20 03:25:00 PM,,0.0
13221,01/31/20 03:30:00 PM,,0.0
13222,01/31/20 03:35:00 PM,,0.0
13223,01/31/20 03:40:00 PM,,0.0
13224,01/31/20 03:45:00 PM,,0.0
13225,01/31/20 03:50:00 PM,,0.0
13226,01/31/20 03:55:00 PM,,0.0
13227,01/31/20 04:00:00 PM,,0.0
13228,01/31/20 04:05:00 PM,,0.0
13229,01/31/20 04:10:00 PM,,0.0
13230,01/31/20 04:15:00 PM,,0.0
13231,01/31/20 04:20:00 PM,,0.0
13232,01/31/20 04:25:00 PM,,0.0
13233,01/31/20 04:30:00 PM,,0.0
13234,01/31/20 04:35:00 PM,,0.0
13235,01/31/20 04:40:00 PM,,0.0
13236,01/31/20 04:45:00 PM,,0.0
13237,01/31/20 04:50:00 PM,,5.0
13238,01/31/20 04:50:34 PM,112.8,
13239,01/31/20 04:50:50 PM,113.0,
13240,01/31/20 04:51:07 PM,113.2,
13241,01/31/20 04:51:20 PM,113.4,
13242,01/31/20 04:51:33 PM,113.6,
13243,01/31/20 04:51:47 PM,113.8,
13244,01/31/20 04:51:56 PM,114.0,
13245,01/31/20 04:52:05 PM,114.2,
13246,01/31/20 04:52:15 PM,114.4,
13247,01/31/20 04:52:23 PM,114.6,
13248,01/31/20 04:52:32 PM,114.8,
13249,01/31/20 04:52:40 PM,115.0,
13250,01/31/20 04:52:50 PM,115.2,
13251,01/31/20 04:52:58 PM,115.4,
13252,01/31/20 04:53:06 PM,115.6,
13253,01/31/20 04:53:15 PM,115.8,
13254,01/31/20 04:53:22 PM,116.0,
13255,01/31/20 04:53:31 PM,116.2,
13256,01/31/20 04:53:38 PM,116.4,
13257,01/31/20 04:53:47 PM,116.6,
13258,01/31/20 04:53:58 PM,116.8,
13259,01/31/20 04:54:10 PM,117.0,
13260,01/31/20 04:54:26 PM,117.2,
13261,01/31/20 04:54:41 PM,117.4,
13262,01/31/20 04:54:58 PM,117.6,
13263,01/31/20 04:55:00 PM,,2.4
13264,01/31/20 04:55:19 PM,117.8,
13265,01/31/20 04:55:39 PM,118.0,
13266,01/31/20 04:55:59 PM,118.2,
13267,01/31/20 04:56:22 PM,118.4,
13268,01/31/20 04:56:47 PM,118.6,
13269,01/31/20 04:57:15 PM,118.8,
13270,01/31/20 04:57:42 PM,119.0,
13271,01/31/20 04:58:05 PM,119.2,
13272,01/31/20 04:58:33 PM,119.4,
13273,01/31/20 04:58:58 PM,119.6,
13274,01/31/20 04:59:25 PM,119.8,
13275,01/31/20 04:59:48 PM,120.0,
13276,01/31/20 05:00:00 PM,,0.8
13277,01/31/20 05:00:26 PM,120.2,
13278,01/31/20 05:01:31 PM,120.4,
13279,01/31/20 05:02:18 PM,120.6,
13280,01/31/20 05:03:29 PM,120.8,
13281,01/31/20 05:05:00 PM,,0.2
13282,01/31/20 05:07:08 PM,121.0,
13283,01/31/20 05:10:00 PM,,0.0
13284,01/31/20 05:15:00 PM,,0.0
13285,01/31/20 05:20:00 PM,,0.0
13286,01/31/20 05:25:00 PM,,0.0
13287,01/31/20 05:30:00 PM,,0.0
13288,01/31/20 05:35:00 PM,,0.0
13289,01/31/20 05:40:00 PM,,0.0
13290,01/31/20 05:45:00 PM,,0.0
13291,01/31/20 05:50:00 PM,,0.0
13292,01/31/20 05:55:00 PM,,0.8
13293,01/31/20 05:56:29 PM,121.2,
13294,01/31/20 05:57:14 PM,121.4,
13295,01/31/20 05:57:43 PM,121.6,
13296,01/31/20 05:58:46 PM,121.8,
13297,01/31/20 06:00:00 PM,,0.0
13298,01/31/20 06:05:00 PM,,0.0
13299,01/31/20 06:10:00 PM,,0.2
13300,01/31/20 06:10:55 PM,122.0,
13301,01/31/20 06:15:00 PM,,0.0
13302,01/31/20 06:20:00 PM,,0.0
13303,01/31/20 06:25:00 PM,,0.0
13304,01/31/20 06:30:00 PM,,0.0
13305,01/31/20 06:35:00 PM,,0.0
13306,01/31/20 06:40:00 PM,,0.0
13307,01/31/20 06:45:00 PM,,0.0
13308,01/31/20 06:50:00 PM,,0.0
13309,01/31/20 06:55:00 PM,,0.0
13310,01/31/20 07:00:00 PM,,0.0
13311,01/31/20 07:05:00 PM,,0.0
13312,01/31/20 07:10:00 PM,,0.0
13313,01/31/20 07:15:00 PM,,0.0
13314,01/31/20 07:20:00 PM,,0.0
13315,01/31/20 07:25:00 PM,,0.2
13316,01/31/20 07:25:59 PM,122.2,
13317,01/31/20 07:30:00 PM,,0.0
13318,01/31/20 07:35:00 PM,,0.0
13319,01/31/20 07:40:00 PM,,0.0
13320,01/31/20 07:45:00 PM,,0.0
13321,01/31/20 07:50:00 PM,,0.0
13322,01/31/20 07:55:00 PM,,0.0
13323,01/31/20 08:00:00 PM,,0.0
13324,01/31/20 08:05:00 PM,,0.0
13325,01/31/20 08:10:00 PM,,0.0
13326,01/31/20 08:15:00 PM,,0.0
13327,01/31/20 08:20:00 PM,,0.0
13328,01/31/20 08:25:00 PM,,0.0
13329,01/31/20 08:30:00 PM,,0.0
13330,01/31/20 08:35:00 PM,,0.0
13331,01/31/20 08:40:00 PM,,0.0
13332,01/31/20 08:45:00 PM,,0.0
13333,01/31/20 08:50:00 PM,,0.0
13334,01/31/20 08:55:00 PM,,0.0
13335,01/31/20 09:00:00 PM,,0.0
13336,01/31/20 09:05:00 PM,,0.0
13337,01/31/20 09:10:00 PM,,0.0
13338,01/31/20 09:15:00 PM,,0.0
13339,01/31/20 09:20:00 PM,,0.0
13340,01/31/20 09:25:00 PM,,0.0
13341,01/31/20 09:30:00 PM,,0.0
13342,01/31/20 09:35:00 PM,,0.0
13343,01/31/20 09:40:00 PM,,0.0
13344,01/31/20 09:45:00 PM,,0.0
13345,01/31/20 09:50:00 PM,,0.0
13346,01/31/20 09:55:00 PM,,0.0
13347,01/31/20 10:00:00 PM,,0.0
13348,01/31/20 10:05:00 PM,,0.0
13349,01/31/20 10:10:00 PM,,0.0
13350,01/31/20 10:15:00 PM,,0.0
13351,01/31/20 10:20:00 PM,,0.0
13352,01/31/20 10:25:00 PM,,0.0
13353,01/31/20 10:30:00 PM,,0.0
13354,01/31/20 10:35:00 PM,,0.0
13355,01/31/20 10:40:00 PM,,0.0
13356,01/31/20 10:45:00 PM,,0.0
13357,01/31/20 10:50:00 PM,,0.0
13358,01/31/20 10:55:00 PM,,0.0
13359,01/31/20 11:00:00 PM,,0.0
13360,01/31/20 11:05:00 PM,,0.0
13361,01/31/20 11:10:00 PM,,0.0
13362,01/31/20 11:15:00 PM,,0.0
13363,01/31/20 11:20:00 PM,,0.0
13364,01/31/20 11:25:00 PM,,0.0
13365,01/31/20 11:30:00 PM,,0.0
13366,01/31/20 11:35:00 PM,,0.0
13367,01/31/20 11:40:00 PM,,0.0
13368,01/31/20 11:45:00 PM,,0.0
13369,01/31/20 11:50:00 PM,,0.0
13370,01/31/20 11:55:00 PM,,0.0
13371,02/01/20 12:00:00 AM,,0.0
13372,02/01/20 12:05:00 AM,,0.0
13373,02/01/20 12:10:00 AM,,0.0
13374,02/01/20 12:15:00 AM,,0.0
13375,02/01/20 12:20:00 AM,,0.0
13376,02/01/20 12:25:00 AM,,0.0
13377,02/01/20 12:30:00 AM,,0.0
13378,02/01/20 12:35:00 AM,,0.0
13379,02/01/20 12:40:00 AM,,0.0
13380,02/01/20 12:45:00 AM,,0.0
13381,02/01/20 12:50:00 AM,,0.0
13382,02/01/20 12:55:00 AM,,0.0
13383,02/01/20 01:00:00 AM,,0.0
13384,02/01/20 01:05:00 AM,,0.0
13385,02/01/20 01:10:00 AM,,0.0
13386,02/01/20 01:15:00 AM,,0.0
13387,02/01/20 01:20:00 AM,,0.0
13388,02/01/20 01:25:00 AM,,0.0
13389,02/01/20 01:30:00 AM,,0.0
13390,02/01/20 01:35:00 AM,,0.0
13391,02/01/20 01:40:00 AM,,0.0
13392,02/01/20 01:45:00 AM,,0.0
13393,02/01/20 01:50:00 AM,,0.0
13394,02/01/20 01:55:00 AM,,0.0
13395,02/01/20 02:00:00 AM,,0.0
13396,02/01/20 02:05:00 AM,,0.0
13397,02/01/20 02:10:00 AM,,0.0
13398,02/01/20 02:15:00 AM,,0.0
13399,02/01/20 02:20:00 AM,,0.0
13400,02/01/20 02:25:00 AM,,0.0
13401,02/01/20 02:30:00 AM,,0.0
13402,02/01/20 02:35:00 AM,,0.0
13403,02/01/20 02:40:00 AM,,0.0
13404,02/01/20 02:45:00 AM,,0.0
13405,02/01/20 02:50:00 AM,,0.0
13406,02/01/20 02:55:00 AM,,0.0
13407,02/01/20 03:00:00 AM,,0.0
13408,02/01/20 03:05:00 AM,,0.0
13409,02/01/20 03:10:00 AM,,0.0
13410,02/01/20 03:15:00 AM,,0.0
13411,02/01/20 03:20:00 AM,,0.0
13412,02/01/20 03:25:00 AM,,0.0
13413,02/01/20 03:30:00 AM,,0.0
13414,02/01/20 03:35:00 AM,,0.0
13415,02/01/20 03:40:00 AM,,0.0
13416,02/01/20 03:45:00 AM,,0.0
13417,02/01/20 03:50:00 AM,,0.0
13418,02/01/20 03:55:00 AM,,0.0
13419,02/01/20 04:00:00 AM,,0.0
13420,02/01/20 04:05:00 AM,,0.0
13421,02/01/20 04:10:00 AM,,0.0
13422,02/01/20 04:15:00 AM,,0.0
13423,02/01/20 04:20:00 AM,,0.0
13424,02/01/20 04:25:00 AM,,0.0
13425,02/01/20 04:30:00 AM,,0.0
13426,02/01/20 04:35:00 AM,,0.0
13427,02/01/20 04:40:00 AM,,0.0
13428,02/01/20 04:45:00 AM,,0.0
13429,02/01/20 04:50:00 AM,,0.0
13430,02/01/20 04:55:00 AM,,0.0
13431,02/01/20 05:00:00 AM,,0.0
13432,02/01/20 05:05:00 AM,,0.0
13433,02/01/20 05:10:00 AM,,0.0
13434,02/01/20 05:15:00 AM,,0.0
13435,02/01/20 05:20:00 AM,,0.0
13436,02/01/20 05:25:00 AM,,0.0
13437,02/01/20 05:30:00 AM,,0.0
13438,02/01/20 05:35:00 AM,,0.0
13439,02/01/20 05:40:00 AM,,0.0
13440,02/01/20 05:45:00 AM,,0.0
13441,02/01/20 05:50:00 AM,,0.0
13442,02/01/20 05:55:00 AM,,0.0
13443,02/01/20 06:00:00 AM,,0.0
13444,02/01/20 06:05:00 AM,,0.0
13445,02/01/20 06:10:00 AM,,0.0
13446,02/01/20 06:15:00 AM,,0.0
13447,02/01/20 06:20:00 AM,,0.0
13448,02/01/20 06:25:00 AM,,0.0
13449,02/01/20 06:30:00 AM,,0.0
13450,02/01/20 06:35:00 AM,,0.0
13451,02/01/20 06:40:00 AM,,0.0
13452,02/01/20 06:45:00 AM,,0.0
13453,02/01/20 06:50:00 AM,,0.0
13454,02/01/20 06:55:00 AM,,0.0
13455,02/01/20 07:00:00 AM,,0.0
13456,02/01/20 07:05:00 AM,,0.0
13457,02/01/20 07:10:00 AM,,0.0
13458,02/01/20 07:15:00 AM,,0.0
13459,02/01/20 07:20:00 AM,,0.0
13460,02/01/20 07:25:00 AM,,0.0
13461,02/01/20 07:30:00 AM,,0.0
13462,02/01/20 07:35:00 AM,,0.0
13463,02/01/20 07:40:00 AM,,0.0
13464,02/01/20 07:45:00 AM,,0.0
13465,02/01/20 07:50:00 AM,,0.0
13466,02/01/20 07:55:00 AM,,0.0
13467,02/01/20 08:00:00 AM,,0.0
13468,02/01/20 08:05:00 AM,,0.0
13469,02/01/20 08:10:00 AM,,0.0
13470,02/01/20 08:15:00 AM,,0.0
13471,02/01/20 08:20:00 AM,,0.0
13472,02/01/20 08:25:00 AM,,0.0
13473,02/01/20 08:30:00 AM,,0.0
13474,02/01/20 08:35:00 AM,,0.0
13475,02/01/20 08:40:00 AM,,0.0
13476,02/01/20 08:45:00 AM,,0.0
13477,02/01/20 08:50:00 AM,,0.0
13478,02/01/20 08:55:00 AM,,0.0
13479,02/01/20 09:00:00 AM,,0.0
13480,02/01/20 09:05:00 AM,,0.0
13481,02/01/20 09:10:00 AM,,0.0
13482,02/01/20 09:15:00 AM,,0.0
13483,02/01/20 09:20:00 AM,,0.0
13484,02/01/20 09:25:00 AM,,0.0
13485,02/01/20 09:30:00 AM,,0.0
13486,02/01/20 09:35:00 AM,,0.0
13487,02/01/20 09:40:00 AM,,0.0
13488,02/01/20 09:45:00 AM,,0.0
13489,02/01/20 09:50:00 AM,,0.0
13490,02/01/20 09:55:00 AM,,0.0
13491,02/01/20 10:00:00 AM,,0.0
13492,02/01/20 10:05:00 AM,,0.0
13493,02/01/20 10:10:00 AM,,0.0
13494,02/01/20 10:15:00 AM,,0.0
13495,02/01/20 10:20:00 AM,,0.0
13496,02/01/20 10:25:00 AM,,0.0
13497,02/01/20 10:30:00 AM,,0.0
13498,02/01/20 10:35:00 AM,,0.0
13499,02/01/20 10:40:00 AM,,0.0
13500,02/01/20 10:45:00 AM,,0.0
13501,02/01/20 10:50:00 AM,,0.0
13502,02/01/20 10:55:00 AM,,0.0
13503,02/01/20 11:00:00 AM,,0.0
13504,02/01/20 11:05:00 AM,,0.0
13505,02/01/20 11:10:00 AM,,0.0
13506,02/01/20 11:15:00 AM,,0.0
13507,02/01/20 11:20:00 AM,,0.0
13508,02/01/20 11:25:00 AM,,0.0
13509,02/01/20 11:30:00 AM,,0.0
13510,02/01/20 11:35:00 AM,,0.0
13511,02/01/20 11:40:00 AM,,0.0
13512,02/01/20 11:45:00 AM,,0.0
13513,02/01/20 11:50:00 AM,,0.0
13514,02/01/20 11:55:00 AM,,0.0
13515,02/01/20 12:00:00 PM,,0.0
13516,02/01/20 12:05:00 PM,,0.0
13517,02/01/20 12:10:00 PM,,0.0
13518,02/01/20 12:15:00 PM,,0.0
13519,02/01/20 12:20:00 PM,,0.0
13520,02/01/20 12:25:00 PM,,0.0
13521,02/01/20 12:30:00 PM,,0.0
13522,02/01/20 12:35:00 PM,,0.0
13523,02/01/20 12:40:00 PM,,0.0
13524,02/01/20 12:45:00 PM,,0.0
13525,02/01/20 12:50:00 PM,,0.0
13526,02/01/20 12:55:00 PM,,0.0
13527,02/01/20 01:00:00 PM,,0.0
13528,02/01/20 01:05:00 PM,,0.0
13529,02/01/20 01:10:00 PM,,0.0
13530,02/01/20 01:15:00 PM,,0.0
13531,02/01/20 01:20:00 PM,,0.0
13532,02/01/20 01:25:00 PM,,0.0
13533,02/01/20 01:30:00 PM,,0.0
13534,02/01/20 01:35:00 PM,,0.0
13535,02/01/20 01:40:00 PM,,0.0
13536,02/01/20 01:45:00 PM,,0.0
13537,02/01/20 01:50:00 PM,,0.0
13538,02/01/20 01:55:00 PM,,0.0
13539,02/01/20 02:00:00 PM,,0.0
13540,02/01/20 02:05:00 PM,,0.0
13541,02/01/20 02:10:00 PM,,0.0
13542,02/01/20 02:15:00 PM,,0.0
13543,02/01/20 02:20:00 PM,,0.0
13544,02/01/20 02:25:00 PM,,0.0
13545,02/01/20 02:30:00 PM,,0.0
13546,02/01/20 02:35:00 PM,,0.0
13547,02/01/20 02:40:00 PM,,0.0
13548,02/01/20 02:45:00 PM,,0.0
13549,02/01/20 02:50:00 PM,,0.0
13550,02/01/20 02:55:00 PM,,0.0
13551,02/01/20 03:00:00 PM,,0.0
13552,02/01/20 03:05:00 PM,,0.0
13553,02/01/20 03:10:00 PM,,0.0
13554,02/01/20 03:15:00 PM,,0.0
13555,02/01/20 03:20:00 PM,,0.0
13556,02/01/20 03:25:00 PM,,0.0
13557,02/01/20 03:30:00 PM,,0.0
13558,02/01/20 03:35:00 PM,,0.0
13559,02/01/20 03:40:00 PM,,0.0
13560,02/01/20 03:45:00 PM,,0.0
13561,02/01/20 03:50:00 PM,,0.0
13562,02/01/20 03:55:00 PM,,0.0
13563,02/01/20 04:00:00 PM,,0.0
13564,02/01/20 04:05:00 PM,,0.0
13565,02/01/20 04:10:00 PM,,0.0
13566,02/01/20 04:15:00 PM,,0.0
13567,02/01/20 04:20:00 PM,,0.0
13568,02/01/20 04:25:00 PM,,0.0
13569,02/01/20 04:30:00 PM,,0.0
13570,02/01/20 04:35:00 PM,,0.0
13571,02/01/20 04:40:00 PM,,0.0
13572,02/01/20 04:45:00 PM,,0.0
13573,02/01/20 04:50:00 PM,,0.0
13574,02/01/20 04:55:00 PM,,0.0
13575,02/01/20 05:00:00 PM,,0.0
13576,02/01/20 05:05:00 PM,,0.0
13577,02/01/20 05:10:00 PM,,0.0
13578,02/01/20 05:15:00 PM,,0.0
13579,02/01/20 05:20:00 PM,,0.0
13580,02/01/20 05:25:00 PM,,0.0
13581,02/01/20 05:30:00 PM,,0.0
13582,02/01/20 05:35:00 PM,,0.0
13583,02/01/20 05:40:00 PM,,0.0
13584,02/01/20 05:45:00 PM,,0.0
13585,02/01/20 05:50:00 PM,,0.0
13586,02/01/20 05:55:00 PM,,0.0
13587,02/01/20 06:00:00 PM,,0.0
13588,02/01/20 06:05:00 PM,,0.0
13589,02/01/20 06:10:00 PM,,0.0
13590,02/01/20 06:15:00 PM,,0.0
13591,02/01/20 06:20:00 PM,,0.0
13592,02/01/20 06:25:00 PM,,0.0
13593,02/01/20 06:30:00 PM,,0.0
13594,02/01/20 06:35:00 PM,,0.0
13595,02/01/20 06:40:00 PM,,0.0
13596,02/01/20 06:45:00 PM,,0.0
13597,02/01/20 06:50:00 PM,,0.0
13598,02/01/20 06:55:00 PM,,0.0
13599,02/01/20 07:00:00 PM,,0.0
13600,02/01/20 07:05:00 PM,,0.0
13601,02/01/20 07:10:00 PM,,0.0
13602,02/01/20 07:15:00 PM,,0.0
13603,02/01/20 07:20:00 PM,,0.0
13604,02/01/20 07:25:00 PM,,0.0
13605,02/01/20 07:30:00 PM,,0.0
13606,02/01/20 07:35:00 PM,,0.0
13607,02/01/20 07:40:00 PM,,0.0
13608,02/01/20 07:45:00 PM,,0.0
13609,02/01/20 07:50:00 PM,,0.0
13610,02/01/20 07:55:00 PM,,0.0
13611,02/01/20 08:00:00 PM,,0.0
13612,02/01/20 08:05:00 PM,,0.0
13613,02/01/20 08:10:00 PM,,0.0
13614,02/01/20 08:15:00 PM,,0.0
13615,02/01/20 08:20:00 PM,,0.0
13616,02/01/20 08:25:00 PM,,0.0
13617,02/01/20 08:30:00 PM,,0.0
13618,02/01/20 08:35:00 PM,,0.0
13619,02/01/20 08:40:00 PM,,0.0
13620,02/01/20 08:45:00 PM,,0.0
13621,02/01/20 08:50:00 PM,,0.0
13622,02/01/20 08:55:00 PM,,0.0
13623,02/01/20 09:00:00 PM,,0.0
13624,02/01/20 09:05:00 PM,,0.0
13625,02/01/20 09:10:00 PM,,0.0
13626,02/01/20 09:15:00 PM,,0.0
13627,02/01/20 09:20:00 PM,,0.0
13628,02/01/20 09:25:00 PM,,0.0
13629,02/01/20 09:30:00 PM,,0.0
13630,02/01/20 09:35:00 PM,,0.0
13631,02/01/20 09:40:00 PM,,0.0
13632,02/01/20 09:45:00 PM,,0.0
13633,02/01/20 09:50:00 PM,,0.0
13634,02/01/20 09:55:00 PM,,0.0
13635,02/01/20 10:00:00 PM,,0.0
13636,02/01/20 10:05:00 PM,,0.0
13637,02/01/20 10:10:00 PM,,0.0
13638,02/01/20 10:15:00 PM,,0.0
13639,02/01/20 10:20:00 PM,,0.0
13640,02/01/20 10:25:00 PM,,0.0
13641,02/01/20 10:30:00 PM,,0.0
13642,02/01/20 10:35:00 PM,,0.0
13643,02/01/20 10:40:00 PM,,0.0
13644,02/01/20 10:45:00 PM,,0.0
13645,02/01/20 10:50:00 PM,,0.0
13646,02/01/20 10:55:00 PM,,0.0
13647,02/01/20 11:00:00 PM,,0.0
13648,02/01/20 11:05:00 PM,,0.0
13649,02/01/20 11:10:00 PM,,0.0
13650,02/01/20 11:15:00 PM,,0.0
13651,02/01/20 11:20:00 PM,,0.0
13652,02/01/20 11:25:00 PM,,0.0
13653,02/01/20 11:30:00 PM,,0.0
13654,02/01/20 11:35:00 PM,,0.0
13655,02/01/20 11:40:00 PM,,0.0
13656,02/01/20 11:45:00 PM,,0.0
13657,02/01/20 11:50:00 PM,,0.0
13658,02/01/20 11:55:00 PM,,0.0
13659,02/02/20 12:00:00 AM,,0.0
13660,02/02/20 12:05:00 AM,,0.0
13661,02/02/20 12:10:00 AM,,0.0
13662,02/02/20 12:15:00 AM,,0.0
13663,02/02/20 12:20:00 AM,,0.0
13664,02/02/20 12:25:00 AM,,0.0
13665,02/02/20 12:30:00 AM,,0.0
13666,02/02/20 12:35:00 AM,,0.0
13667,02/02/20 12:40:00 AM,,0.0
13668,02/02/20 12:45:00 AM,,0.0
13669,02/02/20 12:50:00 AM,,0.0
13670,02/02/20 12:55:00 AM,,0.0
13671,02/02/20 01:00:00 AM,,0.0
13672,02/02/20 01:05:00 AM,,0.0
13673,02/02/20 01:10:00 AM,,0.0
13674,02/02/20 01:15:00 AM,,0.0
13675,02/02/20 01:20:00 AM,,0.0
13676,02/02/20 01:25:00 AM,,0.0
13677,02/02/20 01:30:00 AM,,0.0
13678,02/02/20 01:35:00 AM,,0.0
13679,02/02/20 01:40:00 AM,,0.0
13680,02/02/20 01:45:00 AM,,0.0
13681,02/02/20 01:50:00 AM,,0.0
13682,02/02/20 01:55:00 AM,,0.0
13683,02/02/20 02:00:00 AM,,0.0
13684,02/02/20 02:05:00 AM,,0.0
13685,02/02/20 02:10:00 AM,,0.0
13686,02/02/20 02:15:00 AM,,0.0
13687,02/02/20 02:20:00 AM,,0.0
13688,02/02/20 02:25:00 AM,,0.0
13689,02/02/20 02:30:00 AM,,0.0
13690,02/02/20 02:35:00 AM,,0.0
13691,02/02/20 02:40:00 AM,,0.0
13692,02/02/20 02:45:00 AM,,0.0
13693,02/02/20 02:50:00 AM,,0.0
13694,02/02/20 02:55:00 AM,,0.0
13695,02/02/20 03:00:00 AM,,0.0
13696,02/02/20 03:05:00 AM,,0.0
13697,02/02/20 03:10:00 AM,,0.0
13698,02/02/20 03:15:00 AM,,0.0
13699,02/02/20 03:20:00 AM,,0.0
13700,02/02/20 03:25:00 AM,,0.0
13701,02/02/20 03:30:00 AM,,0.0
13702,02/02/20 03:35:00 AM,,0.0
13703,02/02/20 03:40:00 AM,,0.0
13704,02/02/20 03:45:00 AM,,0.0
13705,02/02/20 03:50:00 AM,,0.0
13706,02/02/20 03:55:00 AM,,0.0
13707,02/02/20 04:00:00 AM,,0.0
13708,02/02/20 04:05:00 AM,,0.0
13709,02/02/20 04:10:00 AM,,0.0
13710,02/02/20 04:15:00 AM,,0.0
13711,02/02/20 04:20:00 AM,,0.0
13712,02/02/20 04:25:00 AM,,0.0
13713,02/02/20 04:30:00 AM,,0.0
13714,02/02/20 04:35:00 AM,,0.0
13715,02/02/20 04:40:00 AM,,0.0
13716,02/02/20 04:45:00 AM,,0.0
13717,02/02/20 04:50:00 AM,,0.0
13718,02/02/20 04:55:00 AM,,0.0
13719,02/02/20 05:00:00 AM,,0.0
13720,02/02/20 05:05:00 AM,,0.0
13721,02/02/20 05:10:00 AM,,0.0
13722,02/02/20 05:15:00 AM,,0.0
13723,02/02/20 05:20:00 AM,,0.0
13724,02/02/20 05:25:00 AM,,0.0
13725,02/02/20 05:30:00 AM,,0.0
13726,02/02/20 05:35:00 AM,,0.0
13727,02/02/20 05:40:00 AM,,0.0
13728,02/02/20 05:45:00 AM,,0.0
13729,02/02/20 05:50:00 AM,,0.0
13730,02/02/20 05:55:00 AM,,0.0
13731,02/02/20 06:00:00 AM,,0.0
