"Plot Title: Nivel_Elerht"
"#","Date Time, GMT-03:00","Abs Pres, psi (LGR S/N: 10416742, SEN S/N: 10416742)","Temp, °C (LGR S/N: 10416742, SEN S/N: 10416742)","Máx.: Pressão, psi (LGR S/N: 10416742)"
4889,11/24/19 10:20:00 AM,14.3753,17.855,14.3753
4890,11/24/19 10:25:00 AM,14.3753,17.855,14.3753
4891,11/24/19 10:30:00 AM,14.3753,17.855,14.3753
4892,11/24/19 10:35:00 AM,14.3708,17.950,14.3708
4893,11/24/19 10:40:00 AM,14.3731,17.950,14.3731
4894,11/24/19 10:45:00 AM,14.3729,17.855,14.3729
4895,11/24/19 10:50:00 AM,14.3727,17.760,14.3727
4896,11/24/19 10:55:00 AM,14.3724,17.665,14.3724
4897,11/24/19 11:00:00 AM,14.3677,17.760,14.3677
4898,11/24/19 11:05:00 AM,14.3677,17.760,14.3677
4899,11/24/19 11:10:00 AM,14.3677,17.760,14.3677
4900,11/24/19 11:15:00 AM,14.3677,17.760,14.3677
4901,11/24/19 11:20:00 AM,14.3656,17.855,14.3656
4902,11/24/19 11:25:00 AM,14.3658,17.950,14.3658
4903,11/24/19 11:30:00 AM,14.3680,17.855,14.3680
4904,11/24/19 11:35:00 AM,14.3705,17.855,14.3705
4905,11/24/19 11:40:00 AM,14.3677,17.760,14.3677
4906,11/24/19 11:45:00 AM,14.3632,17.855,14.3632
4907,11/24/19 11:50:00 AM,14.3613,18.045,14.3613
4908,11/24/19 11:55:00 AM,14.3640,18.140,14.3640
4909,11/24/19 12:00:00 PM,14.3616,18.140,14.3616
4910,11/24/19 12:05:00 PM,14.3592,18.140,14.3592
4911,11/24/19 12:10:00 PM,14.3573,18.331,14.3573
4912,11/24/19 12:15:00 PM,14.3551,18.426,14.3551
4913,11/24/19 12:20:00 PM,14.3576,18.426,14.3576
4914,11/24/19 12:25:00 PM,14.3551,18.426,14.3551
4915,11/24/19 12:30:00 PM,14.3509,18.616,14.3509
4916,11/24/19 12:35:00 PM,14.3512,18.711,14.3512
4917,11/24/19 12:40:00 PM,14.3487,18.711,14.3487
4918,11/24/19 12:45:00 PM,14.3512,18.711,14.3512
4919,11/24/19 12:50:00 PM,14.3487,18.711,14.3487
4920,11/24/19 12:55:00 PM,14.3512,18.711,14.3512
4921,11/24/19 01:00:00 PM,14.3466,18.806,14.3466
4922,11/24/19 01:05:00 PM,14.3468,18.901,14.3468
4923,11/24/19 01:10:00 PM,14.3471,18.996,14.3471
4924,11/24/19 01:15:00 PM,14.3450,19.092,14.3450
4925,11/24/19 01:20:00 PM,14.3452,19.187,14.3452
4926,11/24/19 01:25:00 PM,14.3431,19.282,14.3431
4927,11/24/19 01:30:00 PM,14.3431,19.282,14.3431
4928,11/24/19 01:35:00 PM,14.3434,19.377,14.3434
4929,11/24/19 01:40:00 PM,14.3412,19.472,14.3412
4930,11/24/19 01:45:00 PM,14.3390,19.567,14.3390
4931,11/24/19 01:50:00 PM,14.3393,19.662,14.3393
4932,11/24/19 01:55:00 PM,14.3370,19.662,14.3370
4933,11/24/19 02:00:00 PM,14.3393,19.662,14.3393
4934,11/24/19 02:05:00 PM,14.3390,19.567,14.3390
4935,11/24/19 02:10:00 PM,14.3367,19.567,14.3367
4936,11/24/19 02:15:00 PM,14.3364,19.472,14.3364
4937,11/24/19 02:20:00 PM,14.3361,19.377,14.3361
4938,11/24/19 02:25:00 PM,14.3358,19.282,14.3358
4939,11/24/19 02:30:00 PM,14.3358,19.282,14.3358
4940,11/24/19 02:35:00 PM,14.3355,19.187,14.3355
4941,11/24/19 02:40:00 PM,14.3331,19.187,14.3331
4942,11/24/19 02:45:00 PM,14.3355,19.187,14.3355
4943,11/24/19 02:50:00 PM,14.3331,19.187,14.3331
4944,11/24/19 02:55:00 PM,14.3331,19.187,14.3331
4945,11/24/19 03:00:00 PM,14.3331,19.187,14.3331
4946,11/24/19 03:05:00 PM,14.3352,19.092,14.3352
4947,11/24/19 03:10:00 PM,14.3329,19.092,14.3329
4948,11/24/19 03:15:00 PM,14.3329,19.092,14.3329
4949,11/24/19 03:20:00 PM,14.3302,18.996,14.3302
4950,11/24/19 03:25:00 PM,14.3305,19.092,14.3305
4951,11/24/19 03:30:00 PM,14.3283,19.187,14.3283
4952,11/24/19 03:35:00 PM,14.3307,19.187,14.3307
4953,11/24/19 03:40:00 PM,14.3336,19.377,14.3336
4954,11/24/19 03:45:00 PM,14.3318,19.567,14.3318
4955,11/24/19 03:50:00 PM,14.3320,19.662,14.3320
4956,11/24/19 03:55:00 PM,14.3323,19.758,14.3323
4957,11/24/19 04:00:00 PM,14.3326,19.853,14.3326
4958,11/24/19 04:05:00 PM,14.3320,19.662,14.3320
4959,11/24/19 04:10:00 PM,14.3339,19.472,14.3339
4960,11/24/19 04:15:00 PM,14.3307,19.187,14.3307
4961,11/24/19 04:20:00 PM,14.3326,18.996,14.3326
4962,11/24/19 04:25:00 PM,14.3296,18.806,14.3296
4963,11/24/19 04:30:00 PM,14.3315,18.616,14.3315
4964,11/24/19 04:35:00 PM,14.3289,18.521,14.3289
4965,11/24/19 04:40:00 PM,14.3286,18.426,14.3286
4966,11/24/19 04:45:00 PM,14.3255,18.236,14.3255
4967,11/24/19 04:50:00 PM,14.3277,18.140,14.3277
4968,11/24/19 04:55:00 PM,14.3302,18.140,14.3302
4969,11/24/19 05:00:00 PM,14.3274,18.045,14.3274
4970,11/24/19 05:05:00 PM,14.3248,17.950,14.3248
4971,11/24/19 05:10:00 PM,14.3296,17.950,14.3296
4972,11/24/19 05:15:00 PM,14.3270,17.855,14.3270
4973,11/24/19 05:20:00 PM,14.3293,17.855,14.3293
4974,11/24/19 05:25:00 PM,14.3267,17.760,14.3267
4975,11/24/19 05:30:00 PM,14.3290,17.760,14.3290
4976,11/24/19 05:35:00 PM,14.3264,17.665,14.3264
4977,11/24/19 05:40:00 PM,14.3264,17.665,14.3264
4978,11/24/19 05:45:00 PM,14.3286,17.570,14.3286
4979,11/24/19 05:50:00 PM,14.3283,17.475,14.3283
4980,11/24/19 05:55:00 PM,14.3283,17.475,14.3283
4981,11/24/19 06:00:00 PM,14.3258,17.475,14.3258
4982,11/24/19 06:05:00 PM,14.3280,17.379,14.3280
4983,11/24/19 06:10:00 PM,14.3255,17.379,14.3255
4984,11/24/19 06:15:00 PM,14.3302,17.284,14.3302
4985,11/24/19 06:20:00 PM,14.3302,17.284,14.3302
4986,11/24/19 06:25:00 PM,14.3299,17.189,14.3299
4987,11/24/19 06:30:00 PM,14.3274,17.189,14.3274
4988,11/24/19 06:35:00 PM,14.3274,17.189,14.3274
4989,11/24/19 06:40:00 PM,14.3271,17.094,14.3271
4990,11/24/19 06:45:00 PM,14.3271,17.094,14.3271
4991,11/24/19 06:50:00 PM,14.3270,16.999,14.3270
4992,11/24/19 06:55:00 PM,14.3270,16.999,14.3270
4993,11/24/19 07:00:00 PM,14.3270,16.999,14.3270
4994,11/24/19 07:05:00 PM,14.3290,16.903,14.3290
4995,11/24/19 07:10:00 PM,14.3267,16.903,14.3267
4996,11/24/19 07:15:00 PM,14.3312,16.808,14.3312
4997,11/24/19 07:20:00 PM,14.3336,16.808,14.3336
4998,11/24/19 07:25:00 PM,14.3312,16.808,14.3312
4999,11/24/19 07:30:00 PM,14.3309,16.713,14.3309
5000,11/24/19 07:35:00 PM,14.3286,16.713,14.3286
5001,11/24/19 07:40:00 PM,14.3309,16.713,14.3309
5002,11/24/19 07:45:00 PM,14.3307,16.618,14.3307
5003,11/24/19 07:50:00 PM,14.3331,16.618,14.3331
5004,11/24/19 07:55:00 PM,14.3307,16.618,14.3307
5005,11/24/19 08:00:00 PM,14.3331,16.618,14.3331
5006,11/24/19 08:05:00 PM,14.3328,16.523,14.3328
5007,11/24/19 08:10:00 PM,14.3280,16.523,14.3280
5008,11/24/19 08:15:00 PM,14.3305,16.523,14.3305
5009,11/24/19 08:20:00 PM,14.3305,16.523,14.3305
5010,11/24/19 08:25:00 PM,14.3328,16.523,14.3328
5011,11/24/19 08:30:00 PM,14.3305,16.523,14.3305
5012,11/24/19 08:35:00 PM,14.3302,16.427,14.3302
5013,11/24/19 08:40:00 PM,14.3302,16.427,14.3302
5014,11/24/19 08:45:00 PM,14.3326,16.427,14.3326
5015,11/24/19 08:50:00 PM,14.3326,16.427,14.3326
5016,11/24/19 08:55:00 PM,14.3302,16.427,14.3302
5017,11/24/19 09:00:00 PM,14.3326,16.427,14.3326
5018,11/24/19 09:05:00 PM,14.3326,16.427,14.3326
5019,11/24/19 09:10:00 PM,14.3349,16.427,14.3349
5020,11/24/19 09:15:00 PM,14.3349,16.427,14.3349
5021,11/24/19 09:20:00 PM,14.3326,16.427,14.3326
5022,11/24/19 09:25:00 PM,14.3323,16.332,14.3323
5023,11/24/19 09:30:00 PM,14.3347,16.332,14.3347
5024,11/24/19 09:35:00 PM,14.3347,16.332,14.3347
5025,11/24/19 09:40:00 PM,14.3347,16.332,14.3347
5026,11/24/19 09:45:00 PM,14.3323,16.332,14.3323
5027,11/24/19 09:50:00 PM,14.3320,16.237,14.3320
5028,11/24/19 09:55:00 PM,14.3320,16.237,14.3320
5029,11/24/19 10:00:00 PM,14.3320,16.237,14.3320
5030,11/24/19 10:05:00 PM,14.3345,16.237,14.3345
5031,11/24/19 10:10:00 PM,14.3320,16.237,14.3320
5032,11/24/19 10:15:00 PM,14.3342,16.141,14.3342
5033,11/24/19 10:20:00 PM,14.3342,16.141,14.3342
5034,11/24/19 10:25:00 PM,14.3342,16.141,14.3342
5035,11/24/19 10:30:00 PM,14.3365,16.141,14.3365
5036,11/24/19 10:35:00 PM,14.3364,16.046,14.3364
5037,11/24/19 10:40:00 PM,14.3364,16.046,14.3364
5038,11/24/19 10:45:00 PM,14.3339,16.046,14.3339
5039,11/24/19 10:50:00 PM,14.3339,16.046,14.3339
5040,11/24/19 10:55:00 PM,14.3364,16.046,14.3364
5041,11/24/19 11:00:00 PM,14.3339,16.046,14.3339
5042,11/24/19 11:05:00 PM,14.3312,15.951,14.3312
5043,11/24/19 11:10:00 PM,14.3336,15.951,14.3336
5044,11/24/19 11:15:00 PM,14.3361,15.951,14.3361
5045,11/24/19 11:20:00 PM,14.3336,15.951,14.3336
5046,11/24/19 11:25:00 PM,14.3361,15.951,14.3361
5047,11/24/19 11:30:00 PM,14.3312,15.951,14.3312
5048,11/24/19 11:35:00 PM,14.3312,15.951,14.3312
5049,11/24/19 11:40:00 PM,14.3336,15.951,14.3336
5050,11/24/19 11:45:00 PM,14.3312,15.951,14.3312
5051,11/24/19 11:50:00 PM,14.3312,15.951,14.3312
5052,11/24/19 11:55:00 PM,14.3289,15.951,14.3289
5053,11/25/19 12:00:00 AM,14.3289,15.951,14.3289
5054,11/25/19 12:05:00 AM,14.3239,15.951,14.3239
5055,11/25/19 12:10:00 AM,14.3238,15.855,14.3238
5056,11/25/19 12:15:00 AM,14.3238,15.855,14.3238
5057,11/25/19 12:20:00 AM,14.3238,15.855,14.3238
5058,11/25/19 12:25:00 AM,14.3261,15.855,14.3261
5059,11/25/19 12:30:00 AM,14.3261,15.855,14.3261
5060,11/25/19 12:35:00 AM,14.3238,15.855,14.3238
5061,11/25/19 12:40:00 AM,14.3213,15.855,14.3213
5062,11/25/19 12:45:00 AM,14.3213,15.855,14.3213
5063,11/25/19 12:50:00 AM,14.3213,15.855,14.3213
5064,11/25/19 12:55:00 AM,14.3213,15.855,14.3213
5065,11/25/19 01:00:00 AM,14.3213,15.855,14.3213
5066,11/25/19 01:05:00 AM,14.3213,15.855,14.3213
5067,11/25/19 01:10:00 AM,14.3165,15.855,14.3165
5068,11/25/19 01:15:00 AM,14.3165,15.855,14.3165
5069,11/25/19 01:20:00 AM,14.3162,15.760,14.3162
5070,11/25/19 01:25:00 AM,14.3162,15.760,14.3162
5071,11/25/19 01:30:00 AM,14.3162,15.760,14.3162
5072,11/25/19 01:35:00 AM,14.3162,15.760,14.3162
5073,11/25/19 01:40:00 AM,14.3138,15.760,14.3138
5074,11/25/19 01:45:00 AM,14.3138,15.760,14.3138
5075,11/25/19 01:50:00 AM,14.3113,15.760,14.3113
5076,11/25/19 01:55:00 AM,14.3113,15.760,14.3113
5077,11/25/19 02:00:00 AM,14.3138,15.760,14.3138
5078,11/25/19 02:05:00 AM,14.3138,15.760,14.3138
5079,11/25/19 02:10:00 AM,14.3090,15.760,14.3090
5080,11/25/19 02:15:00 AM,14.3113,15.760,14.3113
5081,11/25/19 02:20:00 AM,14.3113,15.760,14.3113
5082,11/25/19 02:25:00 AM,14.3090,15.760,14.3090
5083,11/25/19 02:30:00 AM,14.3065,15.760,14.3065
5084,11/25/19 02:35:00 AM,14.3090,15.760,14.3090
5085,11/25/19 02:40:00 AM,14.3090,15.760,14.3090
5086,11/25/19 02:45:00 AM,14.3065,15.760,14.3065
5087,11/25/19 02:50:00 AM,14.3039,15.664,14.3039
5088,11/25/19 02:55:00 AM,14.3087,15.664,14.3087
5089,11/25/19 03:00:00 AM,14.3087,15.664,14.3087
5090,11/25/19 03:05:00 AM,14.3062,15.664,14.3062
5091,11/25/19 03:10:00 AM,14.3062,15.664,14.3062
5092,11/25/19 03:15:00 AM,14.3087,15.664,14.3087
5093,11/25/19 03:20:00 AM,14.3062,15.664,14.3062
5094,11/25/19 03:25:00 AM,14.3087,15.664,14.3087
5095,11/25/19 03:30:00 AM,14.3087,15.664,14.3087
5096,11/25/19 03:35:00 AM,14.3109,15.569,14.3109
5097,11/25/19 03:40:00 AM,14.3084,15.569,14.3084
5098,11/25/19 03:45:00 AM,14.3084,15.569,14.3084
5099,11/25/19 03:50:00 AM,14.3109,15.569,14.3109
5100,11/25/19 03:55:00 AM,14.3109,15.569,14.3109
5101,11/25/19 04:00:00 AM,14.3081,15.473,14.3081
5102,11/25/19 04:05:00 AM,14.3081,15.473,14.3081
5103,11/25/19 04:10:00 AM,14.3106,15.473,14.3106
5104,11/25/19 04:15:00 AM,14.3130,15.473,14.3130
5105,11/25/19 04:20:00 AM,14.3130,15.473,14.3130
5106,11/25/19 04:25:00 AM,14.3130,15.473,14.3130
5107,11/25/19 04:30:00 AM,14.3130,15.473,14.3130
5108,11/25/19 04:35:00 AM,14.3130,15.473,14.3130
5109,11/25/19 04:40:00 AM,14.3154,15.473,14.3154
5110,11/25/19 04:45:00 AM,14.3154,15.473,14.3154
5111,11/25/19 04:50:00 AM,14.3178,15.473,14.3178
5112,11/25/19 04:55:00 AM,14.3178,15.473,14.3178
5113,11/25/19 05:00:00 AM,14.3178,15.473,14.3178
5114,11/25/19 05:05:00 AM,14.3226,15.473,14.3226
5115,11/25/19 05:10:00 AM,14.3178,15.473,14.3178
5116,11/25/19 05:15:00 AM,14.3203,15.473,14.3203
5117,11/25/19 05:20:00 AM,14.3203,15.473,14.3203
5118,11/25/19 05:25:00 AM,14.3203,15.473,14.3203
5119,11/25/19 05:30:00 AM,14.3203,15.473,14.3203
5120,11/25/19 05:35:00 AM,14.3203,15.473,14.3203
5121,11/25/19 05:40:00 AM,14.3203,15.473,14.3203
5122,11/25/19 05:45:00 AM,14.3178,15.473,14.3178
5123,11/25/19 05:50:00 AM,14.3178,15.473,14.3178
5124,11/25/19 05:55:00 AM,14.3203,15.473,14.3203
5125,11/25/19 06:00:00 AM,14.3226,15.473,14.3226
5126,11/25/19 06:05:00 AM,14.3226,15.473,14.3226
5127,11/25/19 06:10:00 AM,14.3203,15.473,14.3203
5128,11/25/19 06:15:00 AM,14.3226,15.473,14.3226
5129,11/25/19 06:20:00 AM,14.3226,15.473,14.3226
5130,11/25/19 06:25:00 AM,14.3181,15.569,14.3181
5131,11/25/19 06:30:00 AM,14.3181,15.569,14.3181
5132,11/25/19 06:35:00 AM,14.3206,15.569,14.3206
5133,11/25/19 06:40:00 AM,14.3206,15.569,14.3206
5134,11/25/19 06:45:00 AM,14.3206,15.569,14.3206
5135,11/25/19 06:50:00 AM,14.3207,15.664,14.3207
5136,11/25/19 06:55:00 AM,14.3232,15.664,14.3232
5137,11/25/19 07:00:00 AM,14.3232,15.664,14.3232
5138,11/25/19 07:05:00 AM,14.3232,15.664,14.3232
5139,11/25/19 07:10:00 AM,14.3235,15.760,14.3235
5140,11/25/19 07:15:00 AM,14.3235,15.760,14.3235
5141,11/25/19 07:20:00 AM,14.3238,15.855,14.3238
5142,11/25/19 07:25:00 AM,14.3238,15.855,14.3238
5143,11/25/19 07:30:00 AM,14.3239,15.951,14.3239
5144,11/25/19 07:35:00 AM,14.3264,15.951,14.3264
5145,11/25/19 07:40:00 AM,14.3242,16.046,14.3242
5146,11/25/19 07:45:00 AM,14.3194,16.046,14.3194
5147,11/25/19 07:50:00 AM,14.3220,16.141,14.3220
5148,11/25/19 07:55:00 AM,14.3223,16.237,14.3223
5149,11/25/19 08:00:00 AM,14.3202,16.332,14.3202
5150,11/25/19 08:05:00 AM,14.3232,16.523,14.3232
5151,11/25/19 08:10:00 AM,14.3232,16.523,14.3232
5152,11/25/19 08:15:00 AM,14.3210,16.618,14.3210
5153,11/25/19 08:20:00 AM,14.3213,16.713,14.3213
5154,11/25/19 08:25:00 AM,14.3213,16.713,14.3213
5155,11/25/19 08:30:00 AM,14.3213,16.713,14.3213
5156,11/25/19 08:35:00 AM,14.3216,16.808,14.3216
5157,11/25/19 08:40:00 AM,14.3216,16.808,14.3216
5158,11/25/19 08:45:00 AM,14.3191,16.808,14.3191
5159,11/25/19 08:50:00 AM,14.3194,16.903,14.3194
5160,11/25/19 08:55:00 AM,14.3170,16.903,14.3170
5161,11/25/19 09:00:00 AM,14.3148,16.999,14.3148
5162,11/25/19 09:05:00 AM,14.3125,16.999,14.3125
5163,11/25/19 09:10:00 AM,14.3151,17.094,14.3151
5164,11/25/19 09:15:00 AM,14.3107,17.284,14.3107
5165,11/25/19 09:20:00 AM,14.3135,17.379,14.3135
5166,11/25/19 09:25:00 AM,14.3113,17.475,14.3113
5167,11/25/19 09:30:00 AM,14.3113,17.475,14.3113
5168,11/25/19 09:35:00 AM,14.3088,17.475,14.3088
5169,11/25/19 09:40:00 AM,14.3068,17.570,14.3068
5170,11/25/19 09:45:00 AM,14.3070,17.665,14.3070
5171,11/25/19 09:50:00 AM,14.3025,17.760,14.3025
5172,11/25/19 09:55:00 AM,14.3030,17.950,14.3030
5173,11/25/19 10:00:00 AM,14.3012,18.140,14.3012
5174,11/25/19 10:05:00 AM,14.2965,18.236,14.2965
5175,11/25/19 10:10:00 AM,14.2996,18.426,14.2996
5176,11/25/19 10:15:00 AM,14.2997,18.521,14.2997
5177,11/25/19 10:20:00 AM,14.2977,18.616,14.2977
5178,11/25/19 10:25:00 AM,14.2955,18.711,14.2955
5179,11/25/19 10:30:00 AM,14.2909,18.806,14.2909
5180,11/25/19 10:35:00 AM,14.2911,18.901,14.2911
5181,11/25/19 10:40:00 AM,14.2890,18.996,14.2890
5182,11/25/19 10:45:00 AM,14.2869,19.092,14.2869
5183,11/25/19 10:50:00 AM,14.2871,19.187,14.2871
5184,11/25/19 10:55:00 AM,14.2896,19.187,14.2896
5185,11/25/19 11:00:00 AM,14.2851,19.282,14.2851
5186,11/25/19 11:05:00 AM,14.2874,19.282,14.2874
5187,11/25/19 11:10:00 AM,14.2874,19.282,14.2874
5188,11/25/19 11:15:00 AM,14.2877,19.377,14.2877
5189,11/25/19 11:20:00 AM,14.2829,19.377,14.2829
5190,11/25/19 11:25:00 AM,14.2807,19.472,14.2807
5191,11/25/19 11:30:00 AM,14.2785,19.567,14.2785
5192,11/25/19 11:35:00 AM,14.2810,19.567,14.2810
5193,11/25/19 11:40:00 AM,14.2785,19.567,14.2785
5194,11/25/19 11:45:00 AM,14.2740,19.662,14.2740
5195,11/25/19 11:50:00 AM,14.2743,19.758,14.2743
5196,11/25/19 11:55:00 AM,14.2697,19.853,14.2697
5197,11/25/19 12:00:00 PM,14.2697,19.853,14.2697
5198,11/25/19 12:05:00 PM,14.2700,19.948,14.2700
5199,11/25/19 12:10:00 PM,14.2675,19.948,14.2675
5200,11/25/19 12:15:00 PM,14.2655,20.043,14.2655
5201,11/25/19 12:20:00 PM,14.2656,20.138,14.2656
5202,11/25/19 12:25:00 PM,14.2681,20.138,14.2681
5203,11/25/19 12:30:00 PM,14.2681,20.138,14.2681
5204,11/25/19 12:35:00 PM,14.2636,20.234,14.2636
5205,11/25/19 12:40:00 PM,14.2611,20.234,14.2611
5206,11/25/19 12:45:00 PM,14.2614,20.329,14.2614
5207,11/25/19 12:50:00 PM,14.2614,20.329,14.2614
5208,11/25/19 12:55:00 PM,14.2617,20.424,14.2617
5209,11/25/19 01:00:00 PM,14.2592,20.424,14.2592
5210,11/25/19 01:05:00 PM,14.2568,20.424,14.2568
5211,11/25/19 01:10:00 PM,14.2571,20.519,14.2571
5212,11/25/19 01:15:00 PM,14.2550,20.615,14.2550
5213,11/25/19 01:20:00 PM,14.2550,20.615,14.2550
5214,11/25/19 01:25:00 PM,14.2574,20.615,14.2574
5215,11/25/19 01:30:00 PM,14.2598,20.615,14.2598
5216,11/25/19 01:35:00 PM,14.2601,20.710,14.2601
5217,11/25/19 01:40:00 PM,14.2552,20.710,14.2552
5218,11/25/19 01:45:00 PM,14.2552,20.710,14.2552
5219,11/25/19 01:50:00 PM,14.2555,20.805,14.2555
5220,11/25/19 01:55:00 PM,14.2507,20.805,14.2507
5221,11/25/19 02:00:00 PM,14.2507,20.805,14.2507
5222,11/25/19 02:05:00 PM,14.2507,20.805,14.2507
5223,11/25/19 02:10:00 PM,14.2529,20.710,14.2529
5224,11/25/19 02:15:00 PM,14.2501,20.615,14.2501
5225,11/25/19 02:20:00 PM,14.2523,20.519,14.2523
5226,11/25/19 02:25:00 PM,14.2495,20.424,14.2495
5227,11/25/19 02:30:00 PM,14.2472,20.424,14.2472
5228,11/25/19 02:35:00 PM,14.2469,20.329,14.2469
5229,11/25/19 02:40:00 PM,14.2492,20.329,14.2492
5230,11/25/19 02:45:00 PM,14.2469,20.329,14.2469
5231,11/25/19 02:50:00 PM,14.2492,20.329,14.2492
5232,11/25/19 02:55:00 PM,14.2492,20.329,14.2492
5233,11/25/19 03:00:00 PM,14.2491,20.234,14.2491
5234,11/25/19 03:05:00 PM,14.2491,20.234,14.2491
5235,11/25/19 03:10:00 PM,14.2491,20.234,14.2491
5236,11/25/19 03:15:00 PM,14.2463,20.138,14.2463
5237,11/25/19 03:20:00 PM,14.2463,20.138,14.2463
5238,11/25/19 03:25:00 PM,14.2488,20.138,14.2488
5239,11/25/19 03:30:00 PM,14.2485,20.043,14.2485
5240,11/25/19 03:35:00 PM,14.2507,19.948,14.2507
5241,11/25/19 03:40:00 PM,14.2527,19.853,14.2527
5242,11/25/19 03:45:00 PM,14.2524,19.758,14.2524
5243,11/25/19 03:50:00 PM,14.2527,19.853,14.2527
5244,11/25/19 03:55:00 PM,14.2527,19.853,14.2527
5245,11/25/19 04:00:00 PM,14.2530,19.948,14.2530
5246,11/25/19 04:05:00 PM,14.2530,19.948,14.2530
5247,11/25/19 04:10:00 PM,14.2530,19.948,14.2530
5248,11/25/19 04:15:00 PM,14.2527,19.853,14.2527
5249,11/25/19 04:20:00 PM,14.2524,19.758,14.2524
5250,11/25/19 04:25:00 PM,14.2523,19.662,14.2523
5251,11/25/19 04:30:00 PM,14.2520,19.567,14.2520
5252,11/25/19 04:35:00 PM,14.2517,19.472,14.2517
5253,11/25/19 04:40:00 PM,14.2514,19.377,14.2514
5254,11/25/19 04:45:00 PM,14.2511,19.282,14.2511
5255,11/25/19 04:50:00 PM,14.2533,19.187,14.2533
5256,11/25/19 04:55:00 PM,14.2505,19.092,14.2505
5257,11/25/19 05:00:00 PM,14.2527,18.996,14.2527
5258,11/25/19 05:05:00 PM,14.2524,18.901,14.2524
5259,11/25/19 05:10:00 PM,14.2524,18.901,14.2524
5260,11/25/19 05:15:00 PM,14.2498,18.806,14.2498
5261,11/25/19 05:20:00 PM,14.2498,18.806,14.2498
5262,11/25/19 05:25:00 PM,14.2498,18.806,14.2498
5263,11/25/19 05:30:00 PM,14.2498,18.806,14.2498
5264,11/25/19 05:35:00 PM,14.2498,18.806,14.2498
5265,11/25/19 05:40:00 PM,14.2498,18.806,14.2498
5266,11/25/19 05:45:00 PM,14.2520,18.711,14.2520
5267,11/25/19 05:50:00 PM,14.2543,18.711,14.2543
5268,11/25/19 05:55:00 PM,14.2565,18.616,14.2565
5269,11/25/19 06:00:00 PM,14.2565,18.616,14.2565
5270,11/25/19 06:05:00 PM,14.2587,18.521,14.2587
5271,11/25/19 06:10:00 PM,14.2634,18.521,14.2634
5272,11/25/19 06:15:00 PM,14.2634,18.521,14.2634
5273,11/25/19 06:20:00 PM,14.2632,18.426,14.2632
5274,11/25/19 06:25:00 PM,14.2656,18.426,14.2656
5275,11/25/19 06:30:00 PM,14.2653,18.331,14.2653
5276,11/25/19 06:35:00 PM,14.2703,18.331,14.2703
5277,11/25/19 06:40:00 PM,14.2703,18.331,14.2703
5278,11/25/19 06:45:00 PM,14.2675,18.236,14.2675
5279,11/25/19 06:50:00 PM,14.2675,18.236,14.2675
5280,11/25/19 06:55:00 PM,14.2648,18.140,14.2648
5281,11/25/19 07:00:00 PM,14.2672,18.140,14.2672
5282,11/25/19 07:05:00 PM,14.2646,18.045,14.2646
5283,11/25/19 07:10:00 PM,14.2694,18.045,14.2694
5284,11/25/19 07:15:00 PM,14.2669,18.045,14.2669
5285,11/25/19 07:20:00 PM,14.2716,17.950,14.2716
5286,11/25/19 07:25:00 PM,14.2716,17.950,14.2716
5287,11/25/19 07:30:00 PM,14.2691,17.950,14.2691
5288,11/25/19 07:35:00 PM,14.2713,17.855,14.2713
5289,11/25/19 07:40:00 PM,14.2713,17.855,14.2713
5290,11/25/19 07:45:00 PM,14.2737,17.855,14.2737
5291,11/25/19 07:50:00 PM,14.2737,17.855,14.2737
5292,11/25/19 07:55:00 PM,14.2710,17.760,14.2710
5293,11/25/19 08:00:00 PM,14.2710,17.760,14.2710
5294,11/25/19 08:05:00 PM,14.2685,17.760,14.2685
5295,11/25/19 08:10:00 PM,14.2685,17.760,14.2685
5296,11/25/19 08:15:00 PM,14.2685,17.760,14.2685
5297,11/25/19 08:20:00 PM,14.2662,17.760,14.2662
5298,11/25/19 08:25:00 PM,14.2662,17.760,14.2662
5299,11/25/19 08:30:00 PM,14.2685,17.760,14.2685
5300,11/25/19 08:35:00 PM,14.2684,17.665,14.2684
5301,11/25/19 08:40:00 PM,14.2684,17.665,14.2684
5302,11/25/19 08:45:00 PM,14.2732,17.665,14.2732
5303,11/25/19 08:50:00 PM,14.2756,17.665,14.2756
5304,11/25/19 08:55:00 PM,14.2756,17.665,14.2756
5305,11/25/19 09:00:00 PM,14.2780,17.665,14.2780
5306,11/25/19 09:05:00 PM,14.2756,17.665,14.2756
5307,11/25/19 09:10:00 PM,14.2780,17.665,14.2780
5308,11/25/19 09:15:00 PM,14.2804,17.665,14.2804
5309,11/25/19 09:20:00 PM,14.2780,17.665,14.2780
5310,11/25/19 09:25:00 PM,14.2780,17.665,14.2780
5311,11/25/19 09:30:00 PM,14.2829,17.665,14.2829
5312,11/25/19 09:35:00 PM,14.2826,17.570,14.2826
5313,11/25/19 09:40:00 PM,14.2849,17.570,14.2849
5314,11/25/19 09:45:00 PM,14.2801,17.570,14.2801
5315,11/25/19 09:50:00 PM,14.2801,17.570,14.2801
5316,11/25/19 09:55:00 PM,14.2801,17.570,14.2801
5317,11/25/19 10:00:00 PM,14.2826,17.570,14.2826
5318,11/25/19 10:05:00 PM,14.2826,17.570,14.2826
5319,11/25/19 10:10:00 PM,14.2849,17.570,14.2849
5320,11/25/19 10:15:00 PM,14.2874,17.570,14.2874
5321,11/25/19 10:20:00 PM,14.2849,17.570,14.2849
