"Plot Title: EH-P05"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 20497856, SEN S/N: 20497856)","CHUVA, mm (LGR S/N: 20497856, SEN S/N: 20497856)","Soma Acum.: CHUVA, mm (LGR S/N: 20497856)"
8735,03/27/20 04:10:00 AM,19.662,,0.0
8736,03/27/20 04:15:00 AM,19.567,,0.0
8737,03/27/20 04:20:00 AM,19.567,,0.0
8738,03/27/20 04:25:00 AM,19.567,,0.0
8739,03/27/20 04:30:00 AM,19.567,,0.0
8740,03/27/20 04:35:00 AM,19.567,,0.0
8741,03/27/20 04:40:00 AM,19.567,,0.0
8742,03/27/20 04:45:00 AM,19.567,,0.0
8743,03/27/20 04:50:00 AM,19.662,,0.0
8744,03/27/20 04:55:00 AM,19.662,,0.0
8745,03/27/20 05:00:00 AM,19.662,,0.0
8746,03/27/20 05:05:00 AM,19.662,,0.0
8747,03/27/20 05:10:00 AM,19.758,,0.0
8748,03/27/20 05:15:00 AM,19.758,,0.0
8749,03/27/20 05:20:00 AM,19.853,,0.0
8750,03/27/20 05:25:00 AM,19.853,,0.0
8751,03/27/20 05:30:00 AM,19.853,,0.0
8752,03/27/20 05:35:00 AM,19.758,,0.0
8753,03/27/20 05:40:00 AM,19.758,,0.0
8754,03/27/20 05:45:00 AM,19.662,,0.0
8755,03/27/20 05:50:00 AM,19.662,,0.0
8756,03/27/20 05:55:00 AM,19.567,,0.0
8757,03/27/20 06:00:00 AM,19.567,,0.0
8758,03/27/20 06:05:00 AM,19.567,,0.0
8759,03/27/20 06:10:00 AM,19.567,,0.0
8760,03/27/20 06:15:00 AM,19.662,,0.0
8761,03/27/20 06:20:00 AM,19.662,,0.0
8762,03/27/20 06:25:00 AM,19.758,,0.0
8763,03/27/20 06:30:00 AM,19.758,,0.0
8764,03/27/20 06:35:00 AM,19.853,,0.0
8765,03/27/20 06:40:00 AM,19.853,,0.0
8766,03/27/20 06:45:00 AM,19.853,,0.0
8767,03/27/20 06:50:00 AM,19.758,,0.0
8768,03/27/20 06:55:00 AM,19.758,,0.0
8769,03/27/20 07:00:00 AM,19.758,,0.0
8770,03/27/20 07:05:00 AM,19.758,,0.0
8771,03/27/20 07:10:00 AM,19.758,,0.0
8772,03/27/20 07:15:00 AM,19.758,,0.0
8773,03/27/20 07:20:00 AM,19.853,,0.0
8774,03/27/20 07:25:00 AM,19.948,,0.0
8775,03/27/20 07:30:00 AM,20.043,,0.0
8776,03/27/20 07:35:00 AM,20.234,,0.0
8777,03/27/20 07:40:00 AM,20.329,,0.0
8778,03/27/20 07:45:00 AM,20.424,,0.0
8779,03/27/20 07:50:00 AM,20.519,,0.0
8780,03/27/20 07:55:00 AM,20.519,,0.0
8781,03/27/20 08:00:00 AM,20.615,,0.0
8782,03/27/20 08:05:00 AM,20.710,,0.0
8783,03/27/20 08:10:00 AM,20.901,,0.0
8784,03/27/20 08:15:00 AM,21.091,,0.0
8785,03/27/20 08:20:00 AM,21.282,,0.0
8786,03/27/20 08:25:00 AM,21.473,,0.0
8787,03/27/20 08:30:00 AM,21.569,,0.0
8788,03/27/20 08:35:00 AM,21.664,,0.0
8789,03/27/20 08:40:00 AM,21.855,,0.0
8790,03/27/20 08:45:00 AM,22.046,,0.0
8791,03/27/20 08:50:00 AM,22.142,,0.0
8792,03/27/20 08:55:00 AM,22.333,,0.0
8793,03/27/20 09:00:00 AM,22.525,,0.0
8794,03/27/20 09:05:00 AM,23.004,,0.0
8795,03/27/20 09:10:00 AM,23.581,,0.0
8796,03/27/20 09:15:00 AM,24.255,,0.0
8797,03/27/20 09:20:00 AM,25.125,,0.0
8798,03/27/20 09:25:00 AM,25.610,,0.0
8799,03/27/20 09:30:00 AM,25.805,,0.0
8800,03/27/20 09:35:00 AM,26.292,,0.0
8801,03/27/20 09:40:00 AM,26.781,,0.0
8802,03/27/20 09:45:00 AM,26.781,,0.0
8803,03/27/20 09:50:00 AM,27.075,,0.0
8804,03/27/20 09:55:00 AM,27.075,,0.0
8805,03/27/20 10:00:00 AM,26.781,,0.0
8806,03/27/20 10:05:00 AM,26.585,,0.0
8807,03/27/20 10:10:00 AM,26.781,,0.0
8808,03/27/20 10:15:00 AM,26.879,,0.0
8809,03/27/20 10:20:00 AM,26.879,,0.0
8810,03/27/20 10:25:00 AM,26.977,,0.0
8811,03/27/20 10:30:00 AM,27.173,,0.0
8812,03/27/20 10:35:00 AM,27.075,,0.0
8813,03/27/20 10:40:00 AM,26.879,,0.0
8814,03/27/20 10:45:00 AM,26.879,,0.0
8815,03/27/20 10:50:00 AM,26.879,,0.0
8816,03/27/20 10:55:00 AM,26.879,,0.0
8817,03/27/20 11:00:00 AM,27.075,,0.0
8818,03/27/20 11:05:00 AM,27.370,,0.0
8819,03/27/20 11:10:00 AM,27.468,,0.0
8820,03/27/20 11:15:00 AM,27.665,,0.0
8821,03/27/20 11:20:00 AM,27.862,,0.0
8822,03/27/20 11:25:00 AM,27.862,,0.0
8823,03/27/20 11:30:00 AM,27.764,,0.0
8824,03/27/20 11:35:00 AM,27.764,,0.0
8825,03/27/20 11:40:00 AM,27.862,,0.0
8826,03/27/20 11:45:00 AM,27.862,,0.0
8827,03/27/20 11:50:00 AM,27.862,,0.0
8828,03/27/20 11:55:00 AM,27.961,,0.0
8829,03/27/20 12:00:00 PM,28.159,,0.0
8830,03/27/20 12:05:00 PM,28.456,,0.0
8831,03/27/20 12:10:00 PM,29.252,,0.0
8832,03/27/20 12:15:00 PM,29.652,,0.0
8833,03/27/20 12:20:00 PM,29.853,,0.0
8834,03/27/20 12:25:00 PM,30.054,,0.0
8835,03/27/20 12:30:00 PM,30.154,,0.0
8836,03/27/20 12:35:00 PM,30.054,,0.0
8837,03/27/20 12:40:00 PM,30.356,,0.0
8838,03/27/20 12:45:00 PM,30.558,,0.0
8839,03/27/20 12:50:00 PM,30.659,,0.0
8840,03/27/20 12:55:00 PM,30.659,,0.0
8841,03/27/20 01:00:00 PM,30.558,,0.0
8842,03/27/20 01:05:00 PM,30.558,,0.0
8843,03/27/20 01:10:00 PM,30.963,,0.0
8844,03/27/20 01:15:00 PM,31.472,,0.0
8845,03/27/20 01:20:00 PM,31.370,,0.0
8846,03/27/20 01:25:00 PM,31.064,,0.0
8847,03/27/20 01:30:00 PM,30.963,,0.0
8848,03/27/20 01:35:00 PM,31.166,,0.0
8849,03/27/20 01:40:00 PM,30.659,,0.0
8850,03/27/20 01:45:00 PM,30.154,,0.0
8851,03/27/20 01:50:00 PM,29.953,,0.0
8852,03/27/20 01:55:00 PM,29.652,,0.0
8853,03/27/20 02:00:00 PM,29.352,,0.0
8854,03/27/20 02:05:00 PM,29.152,,0.0
8855,03/27/20 02:10:00 PM,28.853,,0.0
8856,03/27/20 02:15:00 PM,29.053,,0.0
8857,03/27/20 02:20:00 PM,29.552,,0.0
8858,03/27/20 02:25:00 PM,29.953,,0.0
8859,03/27/20 02:30:00 PM,30.154,,0.0
8860,03/27/20 02:35:00 PM,30.255,,0.0
8861,03/27/20 02:40:00 PM,29.953,,0.0
8862,03/27/20 02:45:00 PM,29.552,,0.0
8863,03/27/20 02:50:00 PM,29.752,,0.0
8864,03/27/20 02:55:00 PM,30.558,,0.0
8865,03/27/20 03:00:00 PM,31.268,,0.0
8866,03/27/20 03:05:00 PM,31.472,,0.0
8867,03/27/20 03:10:00 PM,31.268,,0.0
8868,03/27/20 03:15:00 PM,31.166,,0.0
8869,03/27/20 03:20:00 PM,30.963,,0.0
8870,03/27/20 03:25:00 PM,30.862,,0.0
8871,03/27/20 03:30:00 PM,30.760,,0.0
8872,03/27/20 03:35:00 PM,30.457,,0.0
8873,03/27/20 03:40:00 PM,30.054,,0.0
8874,03/27/20 03:45:00 PM,29.652,,0.0
8875,03/27/20 03:50:00 PM,29.652,,0.0
8876,03/27/20 03:55:00 PM,29.552,,0.0
8877,03/27/20 04:00:00 PM,29.053,,0.0
8878,03/27/20 04:05:00 PM,28.555,,0.0
8879,03/27/20 04:10:00 PM,28.357,,0.0
8880,03/27/20 04:15:00 PM,28.258,,0.0
8881,03/27/20 04:20:00 PM,28.159,,0.0
8882,03/27/20 04:25:00 PM,27.961,,0.0
8883,03/27/20 04:30:00 PM,28.060,,0.0
8884,03/27/20 04:35:00 PM,28.159,,0.0
8885,03/27/20 04:40:00 PM,28.060,,0.0
8886,03/27/20 04:45:00 PM,27.862,,0.0
8887,03/27/20 04:50:00 PM,27.665,,0.0
8888,03/27/20 04:55:00 PM,27.468,,0.0
8889,03/27/20 05:00:00 PM,27.370,,0.0
8890,03/27/20 05:05:00 PM,27.272,,0.0
8891,03/27/20 05:10:00 PM,27.272,,0.0
8892,03/27/20 05:15:00 PM,27.370,,0.0
8893,03/27/20 05:20:00 PM,27.370,,0.0
8894,03/27/20 05:25:00 PM,27.272,,0.0
8895,03/27/20 05:30:00 PM,27.173,,0.0
8896,03/27/20 05:35:00 PM,26.977,,0.0
8897,03/27/20 05:40:00 PM,26.879,,0.0
8898,03/27/20 05:45:00 PM,26.683,,0.0
8899,03/27/20 05:50:00 PM,26.390,,0.0
8900,03/27/20 05:55:00 PM,26.097,,0.0
8901,03/27/20 06:00:00 PM,25.708,,0.0
8902,03/27/20 06:05:00 PM,25.319,,0.0
8903,03/27/20 06:10:00 PM,24.835,,0.0
8904,03/27/20 06:15:00 PM,24.545,,0.0
8905,03/27/20 06:20:00 PM,24.158,,0.0
8906,03/27/20 06:25:00 PM,23.869,,0.0
8907,03/27/20 06:30:00 PM,23.677,,0.0
8908,03/27/20 06:35:00 PM,23.388,,0.0
8909,03/27/20 06:40:00 PM,23.196,,0.0
8910,03/27/20 06:45:00 PM,23.004,,0.0
8911,03/27/20 06:50:00 PM,22.717,,0.0
8912,03/27/20 06:55:00 PM,22.525,,0.0
8913,03/27/20 07:00:00 PM,22.333,,0.0
8914,03/27/20 07:05:00 PM,22.238,,0.0
8915,03/27/20 07:10:00 PM,22.046,,0.0
8916,03/27/20 07:15:00 PM,21.951,,0.0
8917,03/27/20 07:20:00 PM,21.855,,0.0
8918,03/27/20 07:25:00 PM,21.760,,0.0
8919,03/27/20 07:30:00 PM,21.664,,0.0
8920,03/27/20 07:35:00 PM,21.569,,0.0
8921,03/27/20 07:40:00 PM,21.569,,0.0
8922,03/27/20 07:45:00 PM,21.473,,0.0
8923,03/27/20 07:50:00 PM,21.473,,0.0
8924,03/27/20 07:55:00 PM,21.378,,0.0
8925,03/27/20 08:00:00 PM,21.282,,0.0
8926,03/27/20 08:05:00 PM,21.282,,0.0
8927,03/27/20 08:10:00 PM,21.187,,0.0
8928,03/27/20 08:15:00 PM,21.091,,0.0
8929,03/27/20 08:20:00 PM,21.091,,0.0
8930,03/27/20 08:25:00 PM,20.996,,0.0
8931,03/27/20 08:30:00 PM,20.996,,0.0
8932,03/27/20 08:35:00 PM,20.901,,0.0
8933,03/27/20 08:40:00 PM,20.901,,0.0
8934,03/27/20 08:45:00 PM,20.805,,0.0
8935,03/27/20 08:50:00 PM,20.805,,0.0
8936,03/27/20 08:55:00 PM,20.805,,0.0
8937,03/27/20 09:00:00 PM,20.805,,0.0
8938,03/27/20 09:05:00 PM,20.710,,0.0
8939,03/27/20 09:10:00 PM,20.615,,0.0
8940,03/27/20 09:15:00 PM,20.615,,0.0
8941,03/27/20 09:20:00 PM,20.615,,0.0
8942,03/27/20 09:25:00 PM,20.519,,0.0
8943,03/27/20 09:30:00 PM,20.519,,0.0
8944,03/27/20 09:35:00 PM,20.519,,0.0
8945,03/27/20 09:40:00 PM,20.519,,0.0
8946,03/27/20 09:45:00 PM,20.519,,0.0
8947,03/27/20 09:50:00 PM,20.519,,0.0
8948,03/27/20 09:55:00 PM,20.519,,0.0
8949,03/27/20 10:00:00 PM,20.519,,0.0
8950,03/27/20 10:05:00 PM,20.519,,0.0
8951,03/27/20 10:10:00 PM,20.519,,0.0
8952,03/27/20 10:15:00 PM,20.615,,0.0
8953,03/27/20 10:20:00 PM,20.615,,0.0
8954,03/27/20 10:25:00 PM,20.615,,0.0
8955,03/27/20 10:30:00 PM,20.710,,0.0
8956,03/27/20 10:35:00 PM,20.710,,0.0
8957,03/27/20 10:40:00 PM,20.710,,0.0
8958,03/27/20 10:45:00 PM,20.710,,0.0
8959,03/27/20 10:50:00 PM,20.710,,0.0
8960,03/27/20 10:55:00 PM,20.615,,0.0
8961,03/27/20 11:00:00 PM,20.615,,0.0
8962,03/27/20 11:05:00 PM,20.615,,0.0
8963,03/27/20 11:10:00 PM,20.519,,0.0
8964,03/27/20 11:15:00 PM,20.519,,0.0
8965,03/27/20 11:20:00 PM,20.424,,0.0
8966,03/27/20 11:25:00 PM,20.329,,0.0
8967,03/27/20 11:30:00 PM,20.234,,0.0
8968,03/27/20 11:35:00 PM,20.234,,0.0
8969,03/27/20 11:40:00 PM,20.138,,0.0
8970,03/27/20 11:45:00 PM,20.138,,0.0
8971,03/27/20 11:50:00 PM,20.043,,0.0
8972,03/27/20 11:55:00 PM,20.043,,0.0
8973,03/28/20 12:00:00 AM,19.948,,0.0
8974,03/28/20 12:05:00 AM,19.948,,0.0
8975,03/28/20 12:10:00 AM,19.948,,0.0
8976,03/28/20 12:15:00 AM,19.948,,0.0
8977,03/28/20 12:20:00 AM,19.948,,0.0
8978,03/28/20 12:25:00 AM,19.853,,0.0
8979,03/28/20 12:30:00 AM,19.853,,0.0
8980,03/28/20 12:35:00 AM,19.853,,0.0
8981,03/28/20 12:40:00 AM,19.853,,0.0
8982,03/28/20 12:45:00 AM,19.853,,0.0
8983,03/28/20 12:50:00 AM,19.853,,0.0
8984,03/28/20 12:55:00 AM,19.853,,0.0
8985,03/28/20 01:00:00 AM,19.853,,0.0
8986,03/28/20 01:05:00 AM,19.853,,0.0
8987,03/28/20 01:10:00 AM,19.853,,0.0
8988,03/28/20 01:15:00 AM,19.948,,0.0
8989,03/28/20 01:20:00 AM,19.948,,0.0
8990,03/28/20 01:25:00 AM,19.948,,0.0
8991,03/28/20 01:30:00 AM,20.043,,0.0
8992,03/28/20 01:35:00 AM,20.043,,0.0
8993,03/28/20 01:40:00 AM,20.043,,0.0
8994,03/28/20 01:45:00 AM,20.138,,0.0
8995,03/28/20 01:50:00 AM,20.138,,0.0
8996,03/28/20 01:55:00 AM,20.138,,0.0
8997,03/28/20 02:00:00 AM,20.138,,0.0
8998,03/28/20 02:05:00 AM,20.138,,0.0
8999,03/28/20 02:10:00 AM,20.138,,0.0
9000,03/28/20 02:15:00 AM,20.138,,0.0
9001,03/28/20 02:20:00 AM,20.138,,0.0
9002,03/28/20 02:25:00 AM,20.138,,0.0
9003,03/28/20 02:30:00 AM,20.138,,0.0
9004,03/28/20 02:35:00 AM,20.138,,0.0
9005,03/28/20 02:40:00 AM,20.138,,0.0
9006,03/28/20 02:45:00 AM,20.138,,0.0
9007,03/28/20 02:50:00 AM,20.138,,0.0
9008,03/28/20 02:55:00 AM,20.138,,0.0
9009,03/28/20 03:00:00 AM,20.138,,0.0
9010,03/28/20 03:05:00 AM,20.138,,0.0
9011,03/28/20 03:10:00 AM,20.234,,0.0
9012,03/28/20 03:15:00 AM,20.234,,0.0
9013,03/28/20 03:20:00 AM,20.234,,0.0
9014,03/28/20 03:25:00 AM,20.234,,0.0
9015,03/28/20 03:30:00 AM,20.234,,0.0
9016,03/28/20 03:35:00 AM,20.234,,0.0
9017,03/28/20 03:40:00 AM,20.234,,0.0
9018,03/28/20 03:45:00 AM,20.138,,0.0
9019,03/28/20 03:50:00 AM,20.138,,0.0
9020,03/28/20 03:55:00 AM,20.043,,0.0
9021,03/28/20 04:00:00 AM,20.043,,0.0
9022,03/28/20 04:05:00 AM,20.043,,0.0
9023,03/28/20 04:10:00 AM,20.043,,0.0
9024,03/28/20 04:15:00 AM,20.043,,0.0
9025,03/28/20 04:20:00 AM,20.043,,0.0
9026,03/28/20 04:25:00 AM,20.043,,0.0
9027,03/28/20 04:30:00 AM,20.043,,0.0
9028,03/28/20 04:35:00 AM,20.043,,0.0
9029,03/28/20 04:40:00 AM,20.043,,0.0
9030,03/28/20 04:45:00 AM,20.043,,0.0
9031,03/28/20 04:50:00 AM,20.043,,0.0
9032,03/28/20 04:55:00 AM,20.043,,0.0
9033,03/28/20 05:00:00 AM,20.043,,0.0
9034,03/28/20 05:05:00 AM,20.043,,0.0
9035,03/28/20 05:10:00 AM,20.043,,0.0
9036,03/28/20 05:15:00 AM,20.043,,0.0
9037,03/28/20 05:20:00 AM,20.043,,0.0
9038,03/28/20 05:25:00 AM,20.043,,0.0
9039,03/28/20 05:30:00 AM,20.043,,0.0
9040,03/28/20 05:35:00 AM,20.043,,0.0
9041,03/28/20 05:40:00 AM,20.043,,0.0
9042,03/28/20 05:45:00 AM,20.043,,0.0
9043,03/28/20 05:50:00 AM,20.043,,0.0
9044,03/28/20 05:55:00 AM,20.043,,0.0
9045,03/28/20 06:00:00 AM,20.043,,0.0
9046,03/28/20 06:05:00 AM,20.043,,0.0
9047,03/28/20 06:10:00 AM,20.043,,0.0
9048,03/28/20 06:15:00 AM,20.043,,0.0
9049,03/28/20 06:20:00 AM,19.948,,0.0
9050,03/28/20 06:25:00 AM,20.043,,0.0
9051,03/28/20 06:30:00 AM,19.948,,0.0
9052,03/28/20 06:35:00 AM,20.043,,0.0
9053,03/28/20 06:40:00 AM,20.043,,0.0
9054,03/28/20 06:45:00 AM,19.948,,0.0
9055,03/28/20 06:50:00 AM,19.948,,0.0
9056,03/28/20 06:55:00 AM,19.948,,0.0
9057,03/28/20 07:00:00 AM,19.948,,0.0
9058,03/28/20 07:05:00 AM,19.948,,0.0
9059,03/28/20 07:10:00 AM,19.948,,0.0
9060,03/28/20 07:15:00 AM,19.948,,0.0
9061,03/28/20 07:20:00 AM,20.043,,0.0
9062,03/28/20 07:25:00 AM,20.138,,0.0
9063,03/28/20 07:30:00 AM,20.234,,0.0
9064,03/28/20 07:35:00 AM,20.329,,0.0
9065,03/28/20 07:40:00 AM,20.424,,0.0
9066,03/28/20 07:45:00 AM,20.519,,0.0
9067,03/28/20 07:50:00 AM,20.615,,0.0
9068,03/28/20 07:55:00 AM,20.710,,0.0
9069,03/28/20 08:00:00 AM,20.805,,0.0
9070,03/28/20 08:05:00 AM,20.901,,0.0
9071,03/28/20 08:10:00 AM,20.996,,0.0
9072,03/28/20 08:15:00 AM,21.187,,0.0
9073,03/28/20 08:20:00 AM,21.378,,0.0
9074,03/28/20 08:25:00 AM,21.569,,0.0
9075,03/28/20 08:30:00 AM,21.760,,0.0
9076,03/28/20 08:35:00 AM,21.951,,0.0
9077,03/28/20 08:40:00 AM,22.142,,0.0
9078,03/28/20 08:45:00 AM,22.429,,0.0
9079,03/28/20 08:50:00 AM,22.812,,0.0
9080,03/28/20 08:55:00 AM,23.100,,0.0
9081,03/28/20 09:00:00 AM,23.292,,0.0
9082,03/28/20 09:05:00 AM,23.581,,0.0
9083,03/28/20 09:10:00 AM,23.869,,0.0
9084,03/28/20 09:15:00 AM,24.255,,0.0
9085,03/28/20 09:20:00 AM,24.738,,0.0
9086,03/28/20 09:25:00 AM,25.513,,0.0
9087,03/28/20 09:30:00 AM,26.195,,0.0
9088,03/28/20 09:35:00 AM,26.879,,0.0
9089,03/28/20 09:40:00 AM,27.173,,0.0
9090,03/28/20 09:45:00 AM,27.272,,0.0
9091,03/28/20 09:50:00 AM,27.468,,0.0
9092,03/28/20 09:55:00 AM,27.862,,0.0
9093,03/28/20 10:00:00 AM,27.961,,0.0
9094,03/28/20 10:05:00 AM,28.060,,0.0
9095,03/28/20 10:10:00 AM,28.159,,0.0
9096,03/28/20 10:15:00 AM,28.357,,0.0
9097,03/28/20 10:20:00 AM,28.357,,0.0
9098,03/28/20 10:25:00 AM,28.953,,0.0
9099,03/28/20 10:30:00 AM,29.752,,0.0
9100,03/28/20 10:35:00 AM,30.154,,0.0
9101,03/28/20 10:40:00 AM,30.356,,0.0
9102,03/28/20 10:45:00 AM,30.356,,0.0
9103,03/28/20 10:50:00 AM,30.356,,0.0
9104,03/28/20 10:55:00 AM,30.356,,0.0
9105,03/28/20 11:00:00 AM,30.356,,0.0
9106,03/28/20 11:05:00 AM,30.457,,0.0
9107,03/28/20 11:10:00 AM,30.558,,0.0
9108,03/28/20 11:15:00 AM,30.862,,0.0
9109,03/28/20 11:20:00 AM,31.268,,0.0
9110,03/28/20 11:25:00 AM,31.574,,0.0
9111,03/28/20 11:30:00 AM,31.778,,0.0
9112,03/28/20 11:35:00 AM,32.086,,0.0
9113,03/28/20 11:40:00 AM,32.086,,0.0
9114,03/28/20 11:45:00 AM,31.880,,0.0
9115,03/28/20 11:50:00 AM,31.880,,0.0
9116,03/28/20 11:55:00 AM,32.291,,0.0
9117,03/28/20 12:00:00 PM,32.394,,0.0
9118,03/28/20 12:05:00 PM,32.497,,0.0
9119,03/28/20 12:10:00 PM,32.600,,0.0
9120,03/28/20 12:15:00 PM,32.807,,0.0
9121,03/28/20 12:20:00 PM,32.911,,0.0
9122,03/28/20 12:25:00 PM,33.326,,0.0
9123,03/28/20 12:30:00 PM,33.535,,0.0
9124,03/28/20 12:35:00 PM,33.743,,0.0
9125,03/28/20 12:40:00 PM,33.953,,0.0
9126,03/28/20 12:45:00 PM,34.268,,0.0
9127,03/28/20 12:50:00 PM,34.479,,0.0
9128,03/28/20 12:55:00 PM,34.691,,0.0
9129,03/28/20 01:00:00 PM,34.796,,0.0
9130,03/28/20 01:05:00 PM,34.903,,0.0
9131,03/28/20 01:10:00 PM,34.903,,0.0
9132,03/28/20 01:15:00 PM,34.903,,0.0
9133,03/28/20 01:20:00 PM,35.009,,0.0
9134,03/28/20 01:25:00 PM,35.222,,0.0
9135,03/28/20 01:30:00 PM,35.222,,0.0
9136,03/28/20 01:35:00 PM,35.222,,0.0
9137,03/28/20 01:40:00 PM,35.115,,0.0
9138,03/28/20 01:45:00 PM,35.222,,0.0
9139,03/28/20 01:50:00 PM,35.435,,0.0
9140,03/28/20 01:55:00 PM,35.435,,0.0
9141,03/28/20 02:00:00 PM,35.649,,0.0
9142,03/28/20 02:05:00 PM,35.542,,0.0
9143,03/28/20 02:10:00 PM,35.649,,0.0
9144,03/28/20 02:15:00 PM,35.864,,0.0
9145,03/28/20 02:20:00 PM,35.864,,0.0
9146,03/28/20 02:25:00 PM,35.864,,0.0
9147,03/28/20 02:30:00 PM,35.864,,0.0
9148,03/28/20 02:35:00 PM,35.756,,0.0
9149,03/28/20 02:40:00 PM,35.435,,0.0
9150,03/28/20 02:45:00 PM,35.435,,0.0
9151,03/28/20 02:50:00 PM,35.756,,0.0
9152,03/28/20 02:55:00 PM,36.295,,0.0
9153,03/28/20 03:00:00 PM,36.728,,0.0
9154,03/28/20 03:05:00 PM,37.165,,0.0
9155,03/28/20 03:10:00 PM,37.274,,0.0
9156,03/28/20 03:15:00 PM,36.946,,0.0
9157,03/28/20 03:20:00 PM,36.946,,0.0
9158,03/28/20 03:25:00 PM,37.274,,0.0
9159,03/28/20 03:30:00 PM,37.165,,0.0
9160,03/28/20 03:35:00 PM,36.403,,0.0
9161,03/28/20 03:40:00 PM,35.222,,0.0
9162,03/28/20 03:45:00 PM,33.639,,0.0
9163,03/28/20 03:50:00 PM,32.600,,0.0
9164,03/28/20 03:55:00 PM,31.880,,0.0
9165,03/28/20 04:00:00 PM,31.574,,0.0
9166,03/28/20 04:05:00 PM,31.574,,0.0
9167,03/28/20 04:10:00 PM,31.472,,0.0
9168,03/28/20 04:15:00 PM,31.064,,0.0
9169,03/28/20 04:20:00 PM,30.659,,0.0
9170,03/28/20 04:25:00 PM,30.760,,0.0
9171,03/28/20 04:30:00 PM,31.064,,0.0
9172,03/28/20 04:35:00 PM,31.268,,0.0
9173,03/28/20 04:40:00 PM,31.268,,0.0
9174,03/28/20 04:45:00 PM,30.862,,0.0
9175,03/28/20 04:50:00 PM,30.558,,0.0
9176,03/28/20 04:55:00 PM,30.457,,0.0
9177,03/28/20 05:00:00 PM,30.558,,0.0
9178,03/28/20 05:05:00 PM,30.457,,0.0
9179,03/28/20 05:10:00 PM,29.953,,0.0
9180,03/28/20 05:15:00 PM,29.552,,0.0
9181,03/28/20 05:20:00 PM,29.053,,0.0
9182,03/28/20 05:25:00 PM,28.456,,0.0
9183,03/28/20 05:30:00 PM,27.862,,0.0
9184,03/28/20 05:35:00 PM,27.370,,0.0
9185,03/28/20 05:40:00 PM,27.173,,0.0
9186,03/28/20 05:45:00 PM,27.173,,0.0
9187,03/28/20 05:50:00 PM,27.173,,0.0
9188,03/28/20 05:55:00 PM,26.977,,0.0
9189,03/28/20 06:00:00 PM,26.781,,0.0
9190,03/28/20 06:05:00 PM,26.585,,0.0
9191,03/28/20 06:10:00 PM,26.292,,0.0
9192,03/28/20 06:15:00 PM,26.000,,0.0
9193,03/28/20 06:20:00 PM,25.708,,0.0
9194,03/28/20 06:25:00 PM,25.319,,0.0
9195,03/28/20 06:30:00 PM,25.125,,0.0
9196,03/28/20 06:35:00 PM,24.835,,0.0
9197,03/28/20 06:40:00 PM,24.545,,0.0
9198,03/28/20 06:45:00 PM,24.351,,0.0
9199,03/28/20 06:50:00 PM,24.062,,0.0
9200,03/28/20 06:55:00 PM,23.869,,0.0
9201,03/28/20 07:00:00 PM,23.677,,0.0
9202,03/28/20 07:05:00 PM,23.484,,0.0
9203,03/28/20 07:10:00 PM,23.388,,0.0
9204,03/28/20 07:15:00 PM,23.292,,0.0
9205,03/28/20 07:20:00 PM,23.196,,0.0
9206,03/28/20 07:25:00 PM,23.196,,0.0
9207,03/28/20 07:30:00 PM,23.100,,0.0
9208,03/28/20 07:35:00 PM,23.100,,0.0
9209,03/28/20 07:40:00 PM,23.004,,0.0
9210,03/28/20 07:45:00 PM,22.908,,0.0
9211,03/28/20 07:50:00 PM,22.812,,0.0
9212,03/28/20 07:55:00 PM,22.717,,0.0
9213,03/28/20 08:00:00 PM,22.621,,0.0
9214,03/28/20 08:05:00 PM,22.525,,0.0
9215,03/28/20 08:10:00 PM,22.525,,0.0
9216,03/28/20 08:15:00 PM,22.429,,0.0
9217,03/28/20 08:20:00 PM,22.429,,0.0
9218,03/28/20 08:25:00 PM,22.429,,0.0
9219,03/28/20 08:30:00 PM,22.429,,0.0
9220,03/28/20 08:35:00 PM,22.429,,0.0
9221,03/28/20 08:40:00 PM,22.429,,0.0
9222,03/28/20 08:45:00 PM,22.333,,0.0
9223,03/28/20 08:50:00 PM,22.333,,0.0
9224,03/28/20 08:55:00 PM,22.238,,0.0
9225,03/28/20 09:00:00 PM,22.142,,0.0
9226,03/28/20 09:05:00 PM,22.046,,0.0
9227,03/28/20 09:10:00 PM,21.951,,0.0
9228,03/28/20 09:15:00 PM,21.855,,0.0
9229,03/28/20 09:20:00 PM,21.855,,0.0
9230,03/28/20 09:25:00 PM,21.855,,0.0
9231,03/28/20 09:30:00 PM,21.760,,0.0
9232,03/28/20 09:35:00 PM,21.664,,0.0
9233,03/28/20 09:40:00 PM,21.569,,0.0
9234,03/28/20 09:45:00 PM,21.569,,0.0
9235,03/28/20 09:50:00 PM,21.473,,0.0
9236,03/28/20 09:55:00 PM,21.378,,0.0
9237,03/28/20 10:00:00 PM,21.378,,0.0
9238,03/28/20 10:05:00 PM,21.282,,0.0
9239,03/28/20 10:10:00 PM,21.187,,0.0
9240,03/28/20 10:15:00 PM,21.091,,0.0
9241,03/28/20 10:20:00 PM,21.091,,0.0
9242,03/28/20 10:25:00 PM,20.996,,0.0
9243,03/28/20 10:30:00 PM,20.996,,0.0
9244,03/28/20 10:35:00 PM,20.901,,0.0
9245,03/28/20 10:40:00 PM,20.805,,0.0
9246,03/28/20 10:45:00 PM,20.710,,0.0
9247,03/28/20 10:50:00 PM,20.710,,0.0
